UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
7727,February 04 2016,DOG,Labrador Retriever Crossbreed,9,F,true,Queens,11357
7728,February 04 2016,DOG,Miniature Pinscher,10,M,false,Queens,11691
7729,February 06 2016,DOG,Chihuahua,5,M,true,Queens,11102
7730,February 07 2016,DOG,Mixed/Other,1,M,false,Queens,11416
7731,February 08 2016,DOG,Cocker Spaniel,8,F,false,Queens,11373
7732,February 05 2016,DOG,Shih Tzu,3,M,false,Queens,11373
7733,February 07 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,true,Queens,11369
7734,February 07 2016,DOG,Rottweiler,,U,false,Queens,11102
7735,February 08 2016,DOG,American Pit Bull Mix / Pit Bull Mix,6,M,true,Queens,11105
7736,February 08 2016,DOG,GOLDEN RETR/LAB X,4,M,true,Queens,11372
7737,February 09 2016,DOG,BEAGLE -X,13,M,true,Queens,11370
7738,January 23 2016,DOG,Pit Bull,2,F,false,Queens,11691
7739,February 09 2016,DOG,Pit Bull,13,M,false,Queens,11413
7740,January 22 2016,DOG,,,U,false,Queens,11358
7741,February 06 2016,DOG,,,U,false,Queens,
7742,February 11 2016,DOG,MALTESE X,3,M,true,Queens,
7743,February 06 2016,DOG,AMERICAN BULLY,4,M,false,Queens,11358
7744,February 12 2016,DOG,Pit Bull,,U,false,Queens,11433
7745,February 12 2016,DOG,Chihuahua,5,M,false,Queens,11375
7746,February 13 2016,DOG,Chihuahua,,U,false,Queens,11693
7747,February 14 2016,DOG,Maltese,,U,false,Queens,11378
7748,February 15 2016,DOG,Wheaton Terrier,5,M,true,Queens,11358
7749,February 14 2016,DOG,Siberian Husky,1,M,false,Queens,11109
7750,February 16 2016,DOG,West High White Terrier,2,F,false,Queens,11377
7751,February 14 2016,DOG,Golden Retriever,2,M,true,Queens,11385
7752,February 13 2016,DOG,Yorkshire Terrier,1,F,true,Queens,11419
7753,January 29 2016,DOG,Pit Bull,,U,false,Queens,11435
7754,January 25 2016,DOG,YORKIE/BICHON,3,M,false,Queens,11368
7755,February 17 2016,DOG,"Welsh Corgi, Pembroke",,U,false,Queens,
7756,February 18 2016,DOG,,,U,false,Queens,11435
7757,February 17 2016,DOG,Pit Bull,1,M,true,Queens,11001
7758,February 18 2016,DOG,,,U,false,Queens,11109
7759,February 18 2016,DOG,Wheaton Terrier,4,M,true,Queens,11105
7760,February 20 2016,DOG,"Poodle, Standard",1,M,false,Queens,11385
7761,February 20 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Queens,11411
7762,February 20 2016,DOG,,5,M,false,Queens,11102
7763,February 20 2016,DOG,Pit Bull,1,M,true,Queens,11385
7764,February 21 2016,DOG,Pit Bull,2,F,true,Queens,11414
7765,February 19 2016,DOG,,,U,false,Queens,
7766,February 21 2016,DOG,Pit Bull,2,M,false,Queens,11101
7767,February 21 2016,DOG,Pit Bull,1,M,false,Queens,11101
7768,February 21 2016,DOG,Pit Bull,,U,false,Queens,11105
7769,February 19 2016,DOG,Yorkshire Terrier,3,M,true,Queens,11422
7770,February 21 2016,DOG,SHIH TZU/ LHASA APSO,8,F,false,Queens,11101
7771,February 10 2016,DOG,"Poodle, Standard",,U,false,Queens,11372
7772,February 22 2016,DOG,Pit Bull,,U,false,Queens,11105
7773,February 11 2016,DOG,Pit Bull,,U,false,Queens,11691
7774,February 22 2016,DOG,Pit Bull,7,M,false,Queens,11413
7775,January 08 2016,DOG,German Shepherd,,M,false,Queens,11426
7776,February 28 2016,DOG,German Shepherd,,U,false,Queens,11385
7777,February 16 2016,DOG,German Shepherd,,F,true,Queens,11361
7778,February 26 2016,DOG,Shiba Inu,3,M,true,Queens,11101
7779,February 24 2016,DOG,KING CHARLES CAVLIER,3,M,true,Queens,11379
7780,February 04 2016,DOG,Mixed/Other,,U,false,Queens,11374
7781,February 11 2016,DOG,,,U,false,Queens,11691
7782,February 11 2016,DOG,Pit Bull,,U,false,Queens,11691
7783,March 02 2016,DOG,American Staffordshire Terrier,1,M,false,Queens,11421
7784,March 02 2016,DOG,Mixed/Other,,U,false,Queens,11418
7785,February 27 2016,DOG,Labrador Retriever,4,M,true,Queens,11101
7786,March 05 2016,DOG,Cane Corso,3,F,false,Queens,11375
7787,March 05 2016,DOG,Beagle,8,M,false,Queens,11372
7788,March 06 2016,DOG,Siberian Husky,8,M,true,Queens,11377
7789,March 06 2016,DOG,Rottweiler,1,M,false,Queens,11377
7790,March 01 2016,DOG,Pit Bull,5,F,false,Queens,11694
7791,February 28 2016,DOG,PIT BULL/BOXER,,U,false,Queens,
7792,March 05 2016,DOG,Pit Bull,,U,false,Queens,11361
7793,March 05 2016,DOG,Pit Bull,,U,false,Queens,11419
7794,March 06 2016,DOG,Chow Chow,5,M,true,Queens,11419
7795,March 04 2016,DOG,Dachshund Smooth Coat,,U,false,Queens,11372
7796,March 06 2016,DOG,Shih Tzu,,U,false,Queens,
7797,March 02 2016,DOG,Chihuahua,3,M,true,Queens,11358
7798,February 22 2016,DOG,,,U,false,Queens,11106
7799,March 06 2016,DOG,Pit Bull,3,M,false,Queens,11434
7800,March 08 2016,DOG,,,U,false,Queens,11354
7801,March 08 2016,DOG,,,U,false,Queens,11354
7802,March 08 2016,DOG,Chihuahua,7,F,true,Queens,11106
7803,March 10 2016,DOG,Pit Bull,11,F,false,Queens,11436
7804,March 01 2016,DOG,GERMAN SHEP/ALASKAN HUS,,M,false,Queens,
7805,March 10 2016,DOG,LAB/PIT BULL X,2,F,false,Queens,11691
7806,March 13 2016,DOG,,8,U,false,Queens,
7807,March 12 2016,DOG,Pit Bull,,U,false,Queens,11101
7808,March 12 2016,DOG,Pit Bull,,U,false,Queens,11101
7809,March 13 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,U,false,Queens,11434
7810,March 12 2016,DOG,HUSKY X,4.6,M,false,Queens,11420
7811,March 12 2016,DOG,SHEPHERD MIX,7,M,true,Queens,11103
7812,March 12 2016,DOG,PIT BULL/BOXER X,,M,false,Queens,11436
7813,March 13 2016,DOG,American Staffordshire Terrier,2,M,false,Queens,11691
7814,March 12 2016,DOG,German Shepherd,2,M,true,Queens,11433
7815,March 11 2016,DOG,Staffordshire Bull Terrier,5,F,true,Queens,11101
7816,March 13 2016,DOG,,,U,false,Queens,11101
7817,March 12 2016,DOG,,,U,false,Queens,
7818,March 15 2016,DOG,,,U,false,Queens,11375
7819,March 16 2016,DOG,,,U,false,Queens,11429
7820,March 12 2016,DOG,Chihuahua Crossbreed,5,M,true,Queens,11372
7821,March 03 2016,DOG,Chihuahua,,M,false,Queens,
7822,March 13 2016,DOG,Australian Shepherd,,F,false,Queens,11356
7823,March 13 2016,DOG,Miniature Pinscher,3,M,false,Queens,
7824,March 16 2016,DOG,Jack Russ,,U,false,Queens,11101
7825,March 21 2016,DOG,,,U,false,Queens,11374
7826,March 17 2016,DOG,,,U,false,Queens,11435
7827,March 23 2016,DOG,DACHSCHUND MIX,1,M,false,Queens,
7828,March 16 2016,DOG,Dachshund Smooth Coat Miniature,11,M,false,Queens,10075
7829,March 18 2016,DOG,Pit Bull,,F,true,Queens,11412
7830,March 18 2016,DOG,,,U,false,Queens,
7831,March 21 2016,DOG,LABRADOR MIX,7,M,true,Queens,11423
7832,March 20 2016,DOG,Chihuahua,,U,false,Queens,
7833,March 22 2016,DOG,Boxer,,U,false,Queens,
7834,March 24 2016,DOG,SHEPHERD MIX,,U,false,Queens,11378
7835,March 11 2016,DOG,,,U,false,Queens,
7836,March 24 2016,DOG,Boston Terrier,4,F,true,Queens,11385
7837,March 24 2016,DOG,Pit Bull,,U,false,Queens,11369
7838,March 15 2016,DOG,Labrador Retriever,,U,false,Queens,11377
7839,March 24 2016,DOG,,,U,false,Queens,
7840,March 23 2016,DOG,Pit Bull,2,M,false,Queens,11370
7841,March 27 2016,DOG,Golden Retriever,,U,false,Queens,11416
7842,March 28 2016,DOG,"Poodle, Miniature",17,M,false,Queens,11411
7843,March 25 2016,DOG,Chihuahua,,U,false,Queens,
7844,March 22 2016,DOG,MARKEY,3,M,false,Queens,11361
7845,March 25 2016,DOG,Pit Bull,,U,false,Queens,11419
7846,March 28 2016,DOG,Wheaton Terrier,2,M,false,Queens,11103
7847,March 25 2016,DOG,,2,M,false,Queens,11368
7848,March 17 2016,DOG,,,U,false,Queens,
7849,March 30 2016,DOG,Shih Tzu,2.6,M,false,Queens,11420
7850,March 31 2016,DOG,Pit Bull,1,F,false,Queens,11429
7851,April 02 2016,DOG,Pit Bull,,U,false,Queens,11433
7852,April 01 2016,DOG,Pit Bull,5,M,false,Queens,11385
7853,April 01 2016,DOG,,,U,false,Queens,10002
7854,March 30 2016,DOG,Chihuahua,5,F,true,Queens,11365
7855,April 03 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Queens,11412
7856,April 05 2016,DOG,Maltese,2,M,false,Queens,11368
7857,April 05 2016,DOG,"Poodle, Toy",,U,false,Queens,11375
7858,April 06 2016,DOG,Pit Bull,,U,false,Queens,11433
7859,April 03 2016,DOG,German Shepherd,,U,false,Queens,
7860,April 05 2016,DOG,Yorkshire Terrier,,U,false,Queens,11367
7861,April 06 2016,DOG,,,U,false,Queens,11432
7862,March 24 2016,DOG,Dachshund Smooth Coat Miniature,5,M,true,Queens,11415
7863,April 08 2016,DOG,Pit Bull,,U,false,Queens,11432
7864,April 08 2016,DOG,Pit Bull,2,F,false,Queens,11693
7865,March 15 2016,DOG,Pit Bull,,F,false,Queens,11432
7866,April 10 2016,DOG,"Poodle, Miniature",3,M,false,Queens,11368
7867,March 15 2016,DOG,BULL DOG X - COLLIE,2,M,false,Queens,11004
7868,April 11 2016,DOG,Pit Bull,2,M,false,Queens,
7869,April 11 2016,DOG,Chihuahua,5,M,true,Queens,11103
7870,April 07 2016,DOG,"Poodle, Toy",2,M,true,Queens,11355
7871,April 08 2016,DOG,Pit Bull,,U,false,Queens,
7872,April 07 2016,DOG,MUTT,,U,false,Queens,
7873,April 07 2016,DOG,,,U,false,Queens,
7874,April 13 2016,DOG,,,U,false,Queens,11377
7875,April 08 2016,DOG,SCHNAUZER/SHIH TZU X,2,M,true,Queens,11377
7876,April 12 2016,DOG,American Pit Bull Mix / Pit Bull Mix,,U,false,Queens,11377
7877,April 15 2016,DOG,Shih Tzu,3 YR,M,false,Queens,11003
7878,April 13 2016,DOG,Pit Bull,,U,false,Queens,11374
7879,April 17 2016,DOG,RED-NOSED PIT BULL,7,F,true,Queens,11412
7880,April 18 2016,DOG,"Mastiff, Bull",4,M,true,Queens,11385
7881,April 17 2016,DOG,Yorkshire Terrier,,U,false,Queens,11369
7882,April 17 2016,DOG,Yorkshire Terrier,2,M,false,Queens,
7883,April 20 2016,DOG,POODLE/SHIH TZU MIX,4 YRS,M,false,Queens,
7884,April 17 2016,DOG,,,U,false,Queens,
7885,April 14 2016,DOG,"Poodle, Miniature",6,F,false,Queens,11418
7886,April 12 2016,DOG,PIT BULL MIX,4,M,false,Queens,
7887,April 18 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,true,Queens,11361
7888,April 14 2016,DOG,,,U,false,Queens,
7889,April 13 2016,DOG,Doberman Pinscher,6 YRS,M,false,Queens,11694
7890,April 25 2016,DOG,"Bull Dog, English",,U,false,Queens,11363
7891,March 22 2016,DOG,Pit Bull,,U,false,Queens,11101
7892,April 24 2016,DOG,Mixed/Other,5M,U,false,Queens,11433
7893,April 11 2016,DOG,Pit Bull,,U,false,Queens,11429
7894,April 25 2016,DOG,Shih Tzu,3,M,true,Queens,11368
7895,April 15 2016,DOG,Labrador Retriever Crossbreed,,U,false,Queens,11357
7896,April 06 2016,DOG,MALTESE POODLE MIX,,U,false,Queens,11362
7897,April 02 2016,DOG,Pit Bull,1,F,true,Queens,11368
7898,April 25 2016,DOG,Pit Bull,,U,false,Queens,11429
7899,April 21 2016,DOG,Siberian Husky,10,M,false,Queens,11357
7900,April 23 2016,DOG,,3,M,false,Queens,11421
7901,April 25 2016,DOG,DASCHUND,2,M,false,Queens,11368
7902,April 24 2016,DOG,"Mastiff, Bull",,U,false,Queens,11412
7903,April 22 2016,DOG,MALTESE/ FRENCH POODLE MIX,5M,M,false,Queens,11368
7904,April 14 2016,DOG,MUTT,,U,false,Queens,11385
7905,April 24 2016,DOG,,,U,false,Queens,
7906,April 25 2016,DOG,,,U,false,Queens,
7907,April 22 2016,DOG,,,U,false,Queens,11434
7908,April 27 2016,DOG,Pit Bull,2 YRS,M,false,Queens,11420
7909,April 22 2016,DOG,Maltese,,U,false,Queens,11385
7910,April 23 2016,DOG,WHIPPET MIX,1,U,true,Queens,11414
7911,April 28 2016,DOG,American Staffordshire Terrier,2,M,false,Queens,11421
7912,April 28 2016,DOG,Mixed/Other,3,F,true,Queens,11369
7913,April 25 2016,DOG,,,U,false,Queens,11375
7914,April 30 2016,DOG,Dachshund Smooth Coat,9,M,false,Queens,11378
7915,April 22 2016,DOG,German Pinscher,5,M,true,Queens,11358
7916,April 30 2016,DOG,Labradoodle,5,F,true,Queens,11356
7917,April 30 2016,DOG,Pit Bull,,U,false,Queens,
7918,April 27 2016,DOG,Mixed/Other,2,M,true,Queens,
7919,April 28 2016,DOG,Pit Bull,,U,false,Queens,
7920,April 27 2016,DOG,MINI. SCHNAUZER MIX,5,M,false,Queens,11373
7921,May 01 2016,DOG,Mixed/Other,2 YRS,M,false,Queens,11365
7922,May 02 2016,DOG,CAVASHU,9,M,true,Queens,11432
7923,April 17 2016,DOG,TERRIER,,U,false,Queens,11361
7924,May 01 2016,DOG,Siberian Husky,1 1/2 YRS,M,false,Queens,11426
7925,April 19 2016,DOG,Pit Bull,,U,false,Queens,11377
7926,May 02 2016,DOG,,,U,false,Queens,11418
7927,April 30 2016,DOG,Maltese,,U,false,Queens,
7928,April 30 2016,DOG,Pit Bull,,U,false,Queens,11422
7929,May 01 2016,DOG,Yorkshire Terrier,8,F,true,Queens,11365
7930,May 03 2016,DOG,American Staffordshire Terrier,3,F,true,Queens,11355
7931,May 01 2016,DOG,Siberian Husky,1 1/2 YRS,M,false,Queens,11426
7932,April 28 2016,DOG,American Pit Bull Terrier/Pit Bull,2,F,false,Queens,11433
7933,May 02 2016,DOG,Yorkshire Terrier,2,M,true,Queens,
7934,May 03 2016,DOG,,,U,false,Queens,11415
7935,May 03 2016,DOG,PITBULL/BOXER MIX,1,M,false,Queens,11373
7936,May 04 2016,DOG,Bull dog,,U,false,Queens,
7937,May 05 2016,DOG,Pit Bull,,U,false,Queens,11434
7938,May 05 2016,DOG,West High White Terrier,2,M,true,Queens,
7939,April 24 2016,DOG,,,U,false,Queens,11040
7940,May 02 2016,DOG,,,U,false,Queens,
7941,May 04 2016,DOG,Pit Bull,,U,false,Queens,11102
7942,April 22 2016,DOG,,,U,false,Queens,11697
7943,May 04 2016,DOG,American Pit Bull Terrier/Pit Bull,3,M,false,Queens,11429
7944,May 06 2016,DOG,POODLE X,,U,false,Queens,11101
7945,May 08 2016,DOG,Shih Tzu,,M,true,Queens,
7946,April 08 2016,DOG,Rottweiler,1,M,false,Queens,11373
7947,April 24 2016,DOG,PITBULL & LAB MIX,,U,false,Queens,11423
7948,May 05 2016,DOG,Lhasa Apso,14,M,true,Queens,
7949,May 09 2016,DOG,Bichon Frise,10,F,true,Queens,11364
7950,May 02 2016,DOG,PITBULL/LABRADOR,11 MTHS,M,false,Queens,
7951,May 05 2016,DOG,,,U,false,Queens,
7952,May 05 2016,DOG,PIT BULL/LABRADOR,2 YRS,M,false,Queens,11434
7953,April 20 2016,DOG,Pit Bull,5,F,true,Queens,11361
7954,April 29 2016,DOG,SHIH TZU/POODLE,8,M,true,Queens,11358
7955,April 30 2016,DOG,Chihuahua,1,M,true,Queens,11105
7956,May 07 2016,DOG,"Schnauzer, Giant",4,M,true,Queens,11369
7957,April 27 2016,DOG,Labrador Retriever,,U,false,Queens,
7958,May 10 2016,DOG,,,M,false,Queens,11434
7959,May 05 2016,DOG,Shih Tzu,2,F,true,Queens,11372
7960,May 07 2016,DOG,Chihuahua,3,M,true,Queens,11373
7961,May 07 2016,DOG,Boxer,,U,false,Queens,
7962,May 07 2016,DOG,Maltese,,U,false,Queens,
7963,May 10 2016,DOG,Maltese,,U,false,Queens,
7964,August 23 2015,DOG,,,U,false,Queens,
7965,May 08 2016,DOG,Bull dog,2,M,true,Queens,11378
7966,March 03 2016,DOG,,,U,false,Queens,
7967,February 01 2016,DOG,,,U,false,Queens,
7968,May 15 2016,DOG,Pit Bull,3 YRS,M,false,Queens,11372
7969,May 14 2016,DOG,Golden Retriever,3 YRS,M,true,Queens,11378
7970,May 14 2016,DOG,Maltese,2,M,true,Queens,11365
7971,May 15 2016,DOG,German Shepherd,,U,false,Queens,11373
7972,May 14 2016,DOG,SHIH TZU/POODLE,3 YRS,M,false,Queens,
7973,May 16 2016,DOG,GERMAN SHEPHERD,7,M,false,Queens,11434
7974,May 12 2016,DOG,Yorkshire Terrier,13,M,true,Queens,11356
7975,May 09 2016,DOG,Pit Bull,5,M,true,Queens,11372
7976,May 12 2016,DOG,Shih Tzu,2,M,false,Queens,
7977,May 13 2016,DOG,MUTT,,F,false,Queens,11429
7978,May 18 2016,DOG,Pit Bull,,F,true,Queens,11436
7979,January 25 2016,DOG,,,U,false,Queens,
7980,May 18 2016,DOG,,,U,false,Queens,11356
7981,May 18 2016,DOG,Chihuahua,5,M,true,Queens,
7982,May 16 2016,DOG,Beagle Crossbreed,8,U,false,Queens,11418
7983,May 14 2016,DOG,Chihuahua,,U,false,Queens,11104
7984,May 20 2016,DOG,Pit Bull,8,M,false,Queens,11423
7985,May 20 2016,DOG,Pit Bull,8,M,false,Queens,11423
7986,May 19 2016,DOG,American Pit Bull Terrier/Pit Bull,1 1/2 YRS,M,false,Queens,11691
7987,May 19 2016,DOG,,,U,false,Queens,11432
7988,May 23 2016,DOG,American Pit Bull Mix / Pit Bull Mix,,U,false,Queens,11355
7989,April 22 2016,DOG,,,U,false,Queens,11375
7990,May 02 2016,DOG,HUSKY,,U,false,Queens,11361
7991,April 29 2016,DOG,Cane Corso,4,M,false,Queens,
7992,May 20 2016,DOG,PITBULL/LABRADOR MIX,,U,false,Queens,11693
7993,May 18 2016,DOG,Beagle,15 YRS,M,true,Queens,
7994,May 23 2016,DOG,Rottweiler,,U,false,Queens,11412
7995,May 24 2016,DOG,PUG,,M,true,Queens,11694
7996,May 23 2016,DOG,Bichon Frise,1 YR,M,true,Queens,11106
7997,May 23 2016,DOG,Bichon Frise,,U,false,Queens,
7998,May 25 2016,DOG,Maltese,8 YRS,M,true,Queens,11369
7999,May 25 2016,DOG,CHINESE TIEN YUN CHU,5,F,false,Queens,11373
8000,May 25 2016,DOG,Pit Bull,4,F,true,Queens,11412
8001,May 14 2016,DOG,"Poodle, Standard",,U,false,Queens,11372
8002,May 25 2016,DOG,Cocker Spaniel,13 YRS,M,true,Queens,
8003,May 26 2016,DOG,BULL DOG MIXED TERRIER,6 YRS,M,false,Queens,
8004,May 29 2016,DOG,"Mastiff, Bull",,U,false,Queens,11365
8005,May 28 2016,DOG,Cane Corso,7,M,false,Queens,11358
8006,May 30 2016,DOG,Chihuahua,,U,false,Queens,
8007,May 28 2016,DOG,MASTIFF MIX,4,M,true,Queens,11370
8008,May 29 2016,DOG,Chihuahua,1,M,false,Queens,11368
8009,May 29 2016,DOG,Shih Tzu,5,M,false,Queens,11368
8010,May 29 2016,DOG,Beagle,,U,false,Queens,11364
8011,May 30 2016,DOG,Bull dog,,U,false,Queens,
8012,May 29 2016,DOG,,,U,false,Queens,11365
8013,May 28 2016,DOG,Pit Bull,,U,false,Queens,11423
8014,May 29 2016,DOG,Mixed/Other,,U,false,Queens,11355
8015,May 31 2016,DOG,"Jindo Dog,",12,M,false,Queens,11377
8016,June 01 2016,DOG,Pit Bull,,U,false,Queens,11691
8017,June 02 2016,DOG,Pit Bull,10,M,false,Queens,11434
8018,May 20 2016,DOG,SHEEP DOG,,U,false,Queens,11434
8019,May 28 2016,DOG,,,U,false,Queens,
8020,May 29 2016,DOG,Pit Bull,,U,false,Queens,
8021,May 27 2016,DOG,,,U,false,Queens,11418
8022,May 26 2016,DOG,,,U,false,Queens,11101
8023,May 18 2016,DOG,Maltese,2 YRS,F,false,Queens,11422
8024,June 01 2016,DOG,Pit Bull,,U,false,Queens,11367
8025,May 29 2016,DOG,Pit Bull,10,M,false,Queens,11691
8026,May 24 2016,DOG,German Shepherd Crossbreed,13,M,true,Queens,11360
8027,May 29 2016,DOG,SHIH TZU/MIX,13,M,true,Queens,
8028,June 02 2016,DOG,Pit Bull,2,M,false,Queens,11362
8029,June 05 2016,DOG,American Pit Bull Terrier/Pit Bull,2,M,false,Queens,11412
8030,June 05 2016,DOG,American Pit Bull Terrier/Pit Bull,,M,false,Queens,11412
8031,June 07 2016,DOG,Yorkshire Terrier,5,F,true,Queens,11368
8032,June 01 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,false,Queens,11355
8033,June 05 2016,DOG,Pit Bull,3,M,true,Queens,11691
8034,June 08 2016,DOG,American Pit Bull Terrier/Pit Bull,3,F,true,Queens,11105
8035,June 08 2016,DOG,American Pit Bull Terrier/Pit Bull,3,F,true,Queens,11105
8036,May 29 2016,DOG,Pit Bull,9,M,false,Queens,
8037,June 05 2016,DOG,,,U,false,Queens,
8038,May 27 2016,DOG,Cock-A-Poo,7,F,false,Queens,11040
8039,June 04 2016,DOG,Pit Bull,3,F,false,Queens,11693
8040,May 28 2016,DOG,PIT/CHIHUAHUA,1,M,true,Queens,11435
8041,June 08 2016,DOG,,,U,false,Queens,11435
8042,June 13 2016,DOG,"Poodle, Miniature",,U,false,Queens,11367
8043,June 10 2016,DOG,Shih Tzu,7,M,false,Queens,11377
8044,June 10 2016,DOG,Jack Russ,7,M,true,Queens,11417
8045,June 13 2016,DOG,,,U,false,Queens,
8046,May 23 2016,DOG,,,U,false,Queens,
8047,June 12 2016,DOG,Pit Bull,,U,false,Queens,11433
8048,June 06 2016,DOG,,,U,false,Queens,11433
8049,June 14 2016,DOG,Dachshund Smooth Coat,3,M,true,Queens,11369
8050,June 09 2016,DOG,Pit Bull,3,M,true,Queens,11420
8051,May 27 2016,DOG,Pit Bull,,U,false,Queens,11434
8052,June 13 2016,DOG,Pit Bull,5,F,true,Queens,11434
8053,June 03 2016,DOG,,,U,false,Queens,
8054,June 15 2016,DOG,,,U,false,Queens,11367
8055,May 12 2016,DOG,Bull dog,,U,false,Queens,11374
8056,June 01 2016,DOG,American Pit Bull Mix / Pit Bull Mix,10 & 9,F,true,Queens,11433
8057,June 15 2016,DOG,PIT BULL X - HUSKY,,U,false,Queens,
8058,June 15 2016,DOG,German Shepherd Crossbreed,3,F,false,Queens,11433
8059,June 13 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,true,Queens,11432
8060,June 18 2016,DOG,,,U,false,Queens,11417
8061,June 11 2016,DOG,Pit Bull,,U,false,Queens,11102
8062,June 11 2016,DOG,"Poodle, Miniature",,U,false,Queens,11433
8063,June 13 2016,DOG,Pit Bull,,U,false,Queens,11691
8064,June 16 2016,DOG,Pit Bull,,M,false,Queens,
8065,June 21 2016,DOG,Chihuahua,,U,false,Queens,11365
8066,June 21 2016,DOG,Pit Bull,,U,false,Queens,11419
8067,June 17 2016,DOG,MUTT,,U,false,Queens,11432
8068,June 24 2016,DOG,Pit Bull,9,M,false,Queens,11420
8069,June 11 2016,DOG,Pit Bull,2,M,true,Queens,11102
8070,June 23 2016,DOG,Pit Bull,,U,false,Queens,11368
8071,June 22 2016,DOG,,,U,false,Queens,
8072,June 22 2016,DOG,Chihuahua,,M,true,Queens,11429
8073,June 22 2016,DOG,Shih Tzu,2 (2) & (1,F,true,Queens,11432
8074,June 10 2016,DOG,Pit Bull,,U,false,Queens,11374
8075,June 23 2016,DOG,Pit Bull,,U,false,Queens,11691
8076,June 15 2016,DOG,American Pit Bull Mix / Pit Bull Mix,7M,M,false,Queens,11433
8077,June 22 2016,DOG,Pit Bull,4,M,true,Queens,11418
8078,June 23 2016,DOG,Pit Bull,1,M,true,Queens,11692
8079,June 26 2016,DOG,Shih Tzu,2,F,false,Queens,11368
8080,June 24 2016,DOG,Cane Corso,2,M,false,Queens,
8081,June 22 2016,DOG,Miniature Pinscher,11,M,true,Queens,
8082,June 23 2016,DOG,HUSKY,12,F,true,Queens,11373
8083,June 23 2016,DOG,Pit Bull,,U,false,Queens,11434
8084,June 28 2016,DOG,Shih Tzu,,U,false,Queens,11354
8085,June 25 2016,DOG,Pit Bull,,U,false,Queens,
8086,June 20 2016,DOG,Pit Bull,,U,false,Queens,
8087,June 27 2016,DOG,Pit Bull,,U,false,Queens,
8088,June 11 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,true,Queens,
8089,June 27 2016,DOG,Pit Bull,,U,false,Queens,11434
8090,June 25 2016,DOG,Shih Tzu,5,F,false,Queens,11418
8091,June 29 2016,DOG,,,U,false,Queens,
8092,June 29 2016,DOG,,,U,false,Queens,
8093,June 16 2016,DOG,Chihuahua,5,M,true,Queens,11379
8094,June 30 2016,DOG,"Bull Dog, English",3,F,true,Queens,11364
8095,June 25 2016,DOG,,,U,false,Queens,11364
8096,July 01 2016,DOG,Pit Bull,,U,false,Queens,11373
8097,July 02 2016,DOG,Pit Bull,8,M,true,Queens,11369
8098,July 03 2016,DOG,,,U,false,Queens,11419
8099,June 27 2016,DOG,,,U,false,Queens,11433
8100,July 06 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,false,Queens,11433
8101,July 04 2016,DOG,Pit Bull,2,M,false,Queens,11364
8102,July 07 2016,DOG,American Pit Bull Mix / Pit Bull Mix,7M,M,true,Queens,11433
8103,June 25 2016,DOG,American Pit Bull Mix / Pit Bull Mix,10M,F,true,Queens,
8104,June 25 2016,DOG,American Pit Bull Mix / Pit Bull Mix,10M,F,false,Queens,
8105,July 04 2016,DOG,Pit Bull,,U,false,Queens,11422
8106,July 04 2016,DOG,Pit Bull,,U,false,Queens,11422
8107,July 06 2016,DOG,Great Dane,1,M,false,Queens,11434
8108,July 04 2016,DOG,Great Dane,1,M,false,Queens,11434
8109,July 04 2016,DOG,Great Dane,1,M,false,Queens,
8110,July 02 2016,DOG,Bull dog,9,M,false,Queens,11432
8111,July 02 2016,DOG,MASTIFF,5,M,false,Queens,11413
8112,July 02 2016,DOG,LABRADOR/ PIT BULL,5,M,true,Queens,11369
8113,June 29 2016,DOG,POMERANIAN/YORKIE,2,F,false,Queens,11368
8114,July 07 2016,DOG,POODLE X,6Y,M,true,Queens,11368
8115,June 03 2016,DOG,German Shepherd,8,M,false,Queens,11361
8116,July 10 2016,DOG,,,U,false,Queens,
8117,June 24 2016,DOG,Pit Bull,,U,false,Queens,11361
8118,July 10 2016,DOG,HUSKY,8,M,false,Queens,
8119,July 05 2016,DOG,SHEPHERD,,U,false,Queens,
8120,July 07 2016,DOG,PUG/BOXER,5,M,true,Queens,11368
8121,July 10 2016,DOG,Pit Bull,,U,false,Queens,11412
8122,July 08 2016,DOG,American Pit Bull Terrier/Pit Bull,3,M,false,Queens,11434
8123,July 09 2016,DOG,Chihuahua,,U,false,Queens,11377
8124,June 25 2016,DOG,Yorkshire Terrier,3,M,true,Queens,11358
8125,June 28 2016,DOG,PIT BULL MIX,9,M,true,Queens,
8126,July 10 2016,DOG,,,U,false,Queens,11433
8127,July 07 2016,DOG,LABRADOR MIX,7,F,false,Queens,11420
8128,July 06 2016,DOG,PIT BULL OR ROTTWEILER X,,U,false,Queens,11435
8129,July 11 2016,DOG,Mixed/Other,,U,false,Queens,
8130,July 13 2016,DOG,AMERICAN BULLY (PIT BULL),2,M,true,Queens,11435
